period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
7/1/12,7/31/12,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,187757.5262,0.006738605,,200001.6669,0.008426233,,97.38388277,0.003213953,,103.5046785,0.007592064,,304950.6373,-0.010080888,,208705.3139,0.022929896,,392885.1053,0.002194733,,1559596.426,-0.029531181,,5.062707887,-0.064612784,,78.97101669,-1,,0.966888369,0.001286342,,0.193161729,0.00590544,,0.055160275,-0.000788254,,0.277041948,0.007913835,,,,9/24/23 0:00
9/1/16,9/30/16,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,253654.8703,0.011768126,0.081703809,267220.0812,0.006866266,0.073401225,136.2027823,0.005191602,0.070837428,143.0556542,0.013681215,0.080374005,509469.0702,0.009054244,0.024111637,415984.7454,0.016719801,0.052890269,597154.691,-0.005983658,-0.004686378,1707669.194,-0.015146261,-0.090217349,3.446838502,-0.119553371,-0.508702532,50.12001417,-1,-3,0.980547943,0.000723403,0.003231228,0.228358595,-0.000894216,0.018653413,0.115220681,-0.003202959,-0.00926759,0.362364386,0.001065032,0.01895202,,,9/24/23 0:00
6/1/12,6/30/12,30,national,11,1400,f, National,National,U.S.,US,Single Family Residential,6,200083,0.039983324,0.071934775,206875,-0.009373515,0.032068795,102,0.031094184,0.056679535,105,-0.00928063,0.017048855,381569,0.058675117,0.103701683,251772,-0.038607433,0.16479621,456214,-0.057792742,-0.02668949,1704133,-0.005486008,-0.160296659,4.466115174,-0.288131669,-1.404123268,68,-4,-15,0.971318748,0.001662159,0.010175955,0.20681326,0.000990557,0.035651082,0.060399244,0.000879826,-0.021651738,0.286088523,-0.016448105,0.060133908,,,9/24/23 14:20
10/1/18,10/31/18,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,277836,-0.005645517,0.035055097,290152,-0.026233122,0.050413575,154,0.004906292,0.044006868,159,-0.018117395,0.055202811,509517,0.064999049,0.00157326,424840,0.060351585,-0.003931917,591721,0.00312882,0.059605347,1652022,-0.017125084,0.053554459,3.242330042,-0.270912952,0.159972937,43,4,-1,0.981014892,-0.002036941,-0.000910021,0.222535861,-0.012794411,-0.01033974,0.18265759,0.01596874,0.043219708,0.314229742,-0.02633513,-0.033362546,,,9/24/23 14:20
8/1/21,8/31/21,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,306958,0.006630961,0.13146725,306989,-0.009642333,0.034983754,276,0.018483659,0.186697846,275,-0.00723914,0.071316387,75135,-0.037010719,0.088632523,71024,0.009826831,0.119545556,79823,-0.092165647,-0.085854606,133851,-0.025664528,-0.291144878,1.781455232,0.020745145,-0.954435424,24,2,-12,1.002819229,-0.002599701,0.019044348,0.391621418,-0.017881494,0.167314611,0.107438804,0.00710641,-0.025593219,0.431813126,-0.015156801,0.041867225,,,9/24/23 14:20
9/1/14,9/30/14,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,219946,-0.028995581,0.048167018,233351,0.017964483,0.062727381,120,-0.013731974,0.04316624,126,0.017913382,0.047153628,464718,-0.087502606,0.045929165,340155,-0.09470414,0.064242384,574946,-0.043715763,0.042702385,2113028,-0.008331745,0.05057389,4.54690357,0.363006749,0.020102459,57,6,-2,0.972599952,-0.002130889,-0.002989159,0.185644074,-0.006470427,-0.035075544,0.104563906,0.009847045,0.032574368,0.274794051,-0.004657144,-0.000268705,,,9/24/23 14:20
12/1/12,12/31/12,30,national,11,1400,f, National,National,U.S.,US,Multi-Family (2-4 Unit),4,188841,0.036725344,0.22442441,159662,-0.103057896,0.077311914,89,0.044492754,0.191706856,78,-0.097085527,0.09659809,9231,0.035691951,0.074154985,5490,-0.111769639,0.046939566,8189,-0.1904015,-0.140046499,48441,-0.09693472,-0.202424915,5.247524585,-0.770666015,-1.819715603,73,1,-13,0.952716171,0.002054332,0.015832764,0.239267082,0.011505723,0.043338618,0.038244364,-0.011205829,-0.015206886,0.270641777,-0.005976252,0.040021749,,,9/24/23 14:20
8/1/12,8/31/12,30,national,11,1400,f, National,National,U.S.,US,Single Units Only,-2,191050,-0.007408932,0.085702722,191847,-0.006964105,0.066058307,104,-0.003007661,0.070144053,106,-0.007316781,0.045659795,470882,0.074903446,0.1444108,304245,0.003543567,0.201984644,523933,-0.008526019,0.014069099,2012368,-0.029239549,-0.177138239,4.273610491,-0.458472117,-1.669995386,70,2,-15,0.970128217,-0.000834822,0.011242257,0.205052304,-0.002011833,0.043106168,0.063219736,0.001061216,-0.016566601,0.284104573,0.007192084,0.060079977,,,9/24/23 14:20
3/1/16,3/31/16,30,national,11,1400,f, National,National,U.S.,US,All Residential,-1,239713,0.053857741,0.063202336,270222,0.027775412,0.070321072,129,0.039338635,0.063880837,141,0.017438339,0.063384609,478740,0.328874389,0.058841378,436895,0.363565197,0.120648006,747910,0.287071472,0.064396008,1726680,0.048410471,-0.048454773,3.606712457,-0.964844146,-0.406692562,59,-8,-8,0.978150376,0.005014323,0.003543254,0.223964387,0.027216254,0.022297145,0.112644553,-0.02159724,0.013786119,0.44425924,0.018932115,0.03237001,,,9/24/23 14:20
10/1/12,10/31/12,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,187445.7168,0.005951462,,197582.3269,0.006384851,,102.7184149,0.007028259,,107.2105276,0.001698312,,410661.1031,0.015017613,,285962.1448,0.033395847,,513750.8003,0.0145254,,1890872.836,-0.011552919,,4.884835424,-0.237901742,,73.26817345,-3,,0.971875374,0.001616763,,0.216133873,0.007702923,,0.046571417,-0.005037691,,0.337309208,0.008234084,,,,9/24/23 0:00
3/1/19,3/31/19,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,285133.1879,-0.002325954,0.020432428,302495.4311,0.007524944,0.03650861,154.5898193,0.000174077,0.023150907,160.7072584,0.006225823,0.032719911,515171.7987,0.01266973,-0.017484589,442244.505,0.031098981,-0.032067188,630720.9834,0.019343537,-0.018507407,1602397.486,-0.00519681,0.079601082,3.245391049,-0.125847085,0.345838983,45.88073024,0,5,0.980587043,-0.001575796,-0.00400526,0.216794808,-0.002543903,-0.042072359,0.148741718,0.002937754,0.019080112,0.371233638,0.01572942,-0.025581542,,,9/24/23 0:00
1/1/21,1/31/21,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,346024.6663,0.013584336,0.144714369,352244.2492,-0.003740088,0.112638441,187.6384971,0.015610886,0.153565486,191.7771831,-0.016337856,0.142647613,621598.6152,-0.010822982,0.22226217,597357.6454,0.013513094,0.318044044,607667.0246,-0.108796886,-0.020119887,920373.0643,-0.04792223,-0.350232823,1.32967762,-0.084687802,-1.366566687,23.76660482,-1,-22,1.001827334,0.001427529,0.016333185,0.415108097,0.012916843,0.180118735,0.098669911,-0.005355888,-0.036588746,0.491715817,-0.034862517,0.100007694,,,9/24/23 0:00
2/1/12,2/29/12,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,142096.116,-0.007241934,,159373.3461,0.006663549,,121.4830468,-0.006828446,,134.9837831,0.003071254,,46917.395,-0.011918103,,30879.42076,-0.002197638,,60390.85656,-0.030151736,,272206.2124,-0.012644941,,5.825756081,-0.072915511,,85.44362579,1,,0.956717578,-0.001001078,,0.170893889,-0.002526135,,0.063484059,-0.010573664,,0.247715755,-0.002822583,,,,9/24/23 0:00
2/1/23,2/28/23,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,357562.3235,0.005939667,0.016607318,363245.2066,-0.005375821,0.032368294,220.9719607,0.005762043,0.014184479,223.5180461,-0.006524714,7.30E-06,45797.81293,0.078509854,-0.203258329,41590.82731,0.009353147,-0.245763672,48641.80994,-0.035813133,-0.195828865,95905.09478,-0.056977397,0.326473466,2.181793436,-0.149470698,0.928109626,35.40273794,1,17,0.991481649,0.000751301,-0.02708245,0.284533335,0.011033333,-0.259169576,0.168515501,-0.002480956,0.095093577,0.376854346,-0.005233925,-0.167684082,,,9/24/23 0:00
11/1/22,11/30/22,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,354401.4722,-0.004006717,0.043954717,356968.8936,-0.005700993,0.040487569,218.8806276,-0.007595952,0.034318599,220.8002495,0.004559483,0.042666244,42332.9428,-0.067927747,-0.344478531,40052.4369,-0.03225295,-0.360319766,50687.41346,-0.017752383,-0.252757443,103578.1225,0.012417731,0.357345643,2.386292022,0.16218616,1.244775671,32.22155626,1,12,0.994187311,-0.002602285,-0.015560946,0.307268032,-0.015860276,-0.171376542,0.162536154,0.005488173,0.078650759,0.372977196,-0.00204041,-0.17709541,,,9/24/23 0:00
8/1/14,8/31/14,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,192251.903,0.017957099,0.051683178,202040.9689,-0.002655219,0.046966902,164.7812651,0.006981951,0.038995204,172.8916914,0.003423437,0.053294079,51787.65168,-0.01372593,-0.046961381,41273.58132,0.027071858,-0.006613055,67160.93633,0.002171254,0.02177045,214963.2454,-0.002788582,0.050992891,4.30103694,0.273110459,0.344706077,55.4477825,1,-4,0.970831847,0.000111035,-0.004033567,0.165455023,-0.006527576,-0.050763128,0.07835785,0.001828689,0.023434044,0.303073019,-0.012388201,-0.02009898,,,9/24/23 0:00
12/1/13,12/31/13,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,212509.0142,0.009481418,0.096660599,222562.7734,0.002492548,0.104431101,115.9725047,0.003993678,0.095158429,119.2874252,-0.003518537,0.097568474,429962.1924,0.00462418,0.009403845,328691.6723,-0.007738583,0.079432868,557317.6092,-0.008883162,0.000118115,1915717.214,-0.000927671,0.019164938,4.43360174,-0.156662092,0.049001453,61.59162635,0,-7,0.975932928,0.0001103,0.001808568,0.214667608,-0.002805584,-0.016287136,0.118866422,0.045610519,0.054015991,0.297609494,-0.014130844,-0.06222369,,,9/24/23 0:00
7/1/22,7/31/22,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,404540.4132,-0.013610092,0.074471532,414274.9791,0.000517745,0.096643874,223.1556702,-0.021780395,0.092692515,227.127154,-0.006892188,0.102091371,468633.5711,-0.057246281,-0.191964959,453277.6429,-0.006859107,-0.156194761,588905.4521,-0.076419341,-0.097674831,1087959.238,0.091531768,0.320705088,2.369364512,0.166123804,0.877392766,28.35024252,3,6,1.005307101,-0.009647323,-0.012703854,0.411092968,-0.04838389,-0.07835993,0.170119906,0.017416291,0.080045791,0.393339074,-0.045015972,-0.15222508,,,9/24/23 0:00
5/1/18,5/31/18,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,252906.457,-0.001038579,0.077127547,259479.6806,-0.00850238,0.054368161,157.1632203,-0.001040159,0.066382008,159.8199888,-0.012691275,0.052960416,48667.57115,-0.00880424,0.036044259,44178.61821,-0.006911812,0.058557614,57855.25481,0.023049976,0.038806376,110557.9388,0.012491191,-0.095717161,2.343986105,0.04443964,-0.304913399,31.86114868,0,-5,0.988625185,0.000105086,0.002606534,0.274168962,-0.001902566,0.014071973,0.125865353,0.005070955,0.045024083,0.447813997,-0.00055192,0.028450874,,,9/24/23 0:00
4/1/22,4/30/22,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,415701.0141,0.007955519,0.146592184,413352.3528,0.010022073,0.12884723,234.1139097,0.00789026,0.176613686,231.0910574,0.00960944,0.159292355,539497.2284,-0.022328021,-0.072802263,477923.5256,-0.064210766,-0.097363386,618116.4934,0.062323125,-0.030888296,814236.2542,0.043856305,0.045973782,1.575890779,0.130864077,0.182075263,21.81472158,4,-1,1.026253875,0.002357369,0.0156552,0.522617226,-0.017587756,0.079993621,0.109168772,0.014129,0.018919564,0.489783335,-0.002930041,-0.01592968,,,9/24/23 0:00
1/1/20,1/31/20,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,310511.0037,0.00171861,0.05715489,324543.6256,0.018003672,0.03910278,156.8380252,0.002371397,0.047438881,161.3282233,0.007487202,0.031986561,402708.1765,-0.024838192,0.091333961,352259.2407,0.013035684,0.075714951,481023.4014,0.015011745,-0.020098855,1126562.613,-0.011602877,-0.110620662,2.723185269,0.060909394,-0.76928281,46.31794749,1,-1,0.98558542,-0.000119759,0.003216258,0.239722516,0.0001954,0.018072526,0.137987661,0.007188412,-0.015211156,0.410601638,0.038332625,0.030107586,,,9/24/23 0:00
4/1/18,4/30/18,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,279789.4087,0.002348809,0.068481175,291870.0952,0.001677937,0.057996901,151.7319734,0.003072104,0.075627434,156.3286187,0.005188737,0.069917308,523562.3294,0.003998845,0.003181791,452425.0577,0.001502201,0.062678705,637269.831,0.015050176,0.015306393,1443253.817,-0.00262815,-0.079012924,2.881657033,-0.008674365,-0.271101726,39.90780128,-1,-5,0.983922681,-0.000923579,0.002662029,0.258330732,-3.50E-05,0.015397249,0.134730388,0.004230189,0.016752267,0.394980165,-0.001846719,0.016468951,,,9/24/23 0:00
4/1/19,4/30/19,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,248473.3109,-0.005226524,0.015499879,272568.4756,0.008179472,0.041187169,215.5895789,0.006160799,0.021575965,233.6828199,0.001856976,0.045408129,56530.17952,0.028724243,-0.047451184,49562.93571,0.003355174,-0.071762219,70323.44638,0.009536032,-0.011147533,183557.0055,0.004481992,0.163299744,3.302295217,-0.024996022,0.584766119,43.1372971,-1,8,0.977621746,-0.000496527,-0.006511612,0.181874063,0.000378479,-0.054900542,0.133229761,0.003953459,0.020891507,0.362670046,0.006166194,-0.043414145,,,9/24/23 0:00
11/1/20,11/30/20,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,296256,0.005711112,0.09492986,291021,-0.043890938,0.087846387,179,0.003213144,0.082018473,180,-0.027226087,0.093084799,58601,-0.109429343,0.280344872,51845,-0.14773643,0.313373285,50144,-0.286058368,0.141483267,94182,-0.113912484,-0.247690338,1.607160915,-0.008131397,-1.12804287,28,0,-14,0.996395316,0.000155446,0.010335757,0.340589852,0.001114534,0.11222942,0.103608484,-0.015682088,-0.028783204,0.421465289,-0.026784457,0.106308017,,,9/24/23 14:20
11/1/16,11/30/16,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,235641,0.050376607,0.148198918,238008,0.017829259,0.095852543,200,0.045135216,0.13194561,197,-0.012590014,0.063802638,53004,-0.043407261,0.183065305,41649,-0.104883907,0.075324382,51341,-0.148596237,0.008817373,171222,-0.064795034,-0.098585418,3.230307322,-0.073875869,-1.009322916,47,2,-5,0.97691138,-0.000184596,0.004400816,0.188799015,-0.001031918,0.009989412,0.132212758,0.023611869,0.037053657,0.317923383,-0.009643861,0.016361455,,,9/24/23 14:20
9/1/15,9/30/15,30,national,11,1400,f, National,National,U.S.,US,Townhouse,13,216552,-0.01596069,0.070444764,228331,0.04711774,0.061876882,138,-0.003425766,0.061843549,143,0.023337151,0.05965171,43349,-0.062717803,0.14257496,34792,-0.078683152,0.162881013,52295,-0.023937288,0.062392113,149779,0.003980611,-0.03820506,3.455131395,0.229538083,-0.649430245,45,4,-4,0.981404853,-0.000271388,0.004766954,0.216159315,-0.001898634,0.020433903,0.110262227,0.005006021,0.007839074,0.330622754,-0.012526424,0.021604137,,,9/24/23 14:20
9/1/20,9/30/20,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,275873,0.016886312,0.09229674,304142,0.025387695,0.059754915,236,0.014312623,0.082214927,270,0.052744781,0.088767085,69986,0.014031201,0.267591981,63604,0.002593486,0.362886561,87405,0.000974897,0.236597252,192145,0.017574944,0.018213831,2.745451793,0.009561137,-0.672408556,36,-1,-6,0.984218634,0.000443753,0.005204323,0.233894179,0.009587372,0.054850572,0.12887738,-0.004154643,-0.047950849,0.3670844,-0.022861501,0.035523995,,,9/24/23 14:20
5/1/14,5/31/14,30,national,11,1400,f, National,National,U.S.,US,Condo/Co-op,3,193836,0.009294557,0.115131739,208819,0.016242731,0.064656146,165,-0.002966189,0.104760658,177,0.010881131,0.068594678,60692,0.100080816,-0.037850291,53898,0.029116588,0.120638049,81087,-0.008649159,0.068126345,218576,0.01335788,0.017955658,3.601392709,-0.308206364,0.19743408,49,-5,-5,0.975485694,0.002196889,-0.001377966,0.199350776,0.012287331,-0.033178667,0.095458248,0.008496033,0.043192874,0.334211927,-0.009822538,-0.015445475,,,9/24/23 14:20
2/1/20,2/29/20,30,national,11,1400,t, National,National,U.S.,US,Condo/Co-op,3,269242.8194,-0.00345771,0.074376177,278710.1304,-0.001564327,0.031912227,231.9406974,0.011429394,0.086538998,244.1613916,0.023244175,0.05447887,60799.11691,0.075220321,0.090722606,52462.12937,0.050503755,0.095218456,70950.0778,0.007009278,0.020579815,170584.6415,-0.001791664,-0.064027876,2.75372524,-0.124462257,-0.696689146,42.62943726,-2,0,0.982506101,0.000743266,0.003927961,0.202604797,0.012101108,0.025527467,0.107756952,-0.006385201,-0.017759254,0.361727349,-0.000194679,0.020363506,,,9/24/23 0:00
4/1/19,4/30/19,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,287140.5937,0.007040239,0.026336036,302920.0118,0.001403594,0.035815485,155.4348879,0.005466522,0.025183165,162.6787702,0.012267721,0.04105633,522387.9621,0.014007295,-0.008710558,448772.009,0.014759944,-0.025646406,676093.6022,0.071937703,0.03631449,1608346.695,0.003712692,0.086419135,3.180103577,-0.065287472,0.286796478,46.20050741,0,6,0.979400972,-0.001186071,-0.004151367,0.219896819,0.003102012,-0.038692225,0.152247456,0.003505738,0.018439815,0.377216888,0.005983249,-0.01777155,,,9/24/23 0:00
11/1/21,11/30/21,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,407991.3313,0.012841813,0.156528449,410218.7237,0.009682399,0.125564978,207.7936948,0.0171536,0.187510648,209.749579,0.011415566,0.147744967,480314.3981,0.055664789,-0.033363211,462214.8289,0.005341051,-0.000439692,494881.6915,0.005829687,-0.04724996,590822.0331,-0.011492796,-0.171266566,1.171707686,-0.150504073,-0.20425357,20.20387125,0,-5,1.013616441,0.000371323,0.011791315,0.516487837,0.006542264,0.105029319,0.089496611,0.001765191,-0.015068027,0.594138261,0.072711658,0.01877088,,,9/24/23 0:00
5/1/15,5/31/15,30,national,11,1400,t, National,National,U.S.,US,Single Family Residential,6,239223.5049,0.005280236,0.085142559,250379.8071,0.001798546,0.052051832,120.4392152,-0.000672119,0.07180192,125.5396116,0.005608822,0.050193984,372460.5115,0.007715557,0.100430164,297889.6161,0.022101608,0.092277087,485506.9764,0.009844668,0.070392298,1540699.083,0.010876038,0.015603917,4.127689554,-0.113741,-0.347895996,58.70584425,-2,-4,0.975146156,7.93E-05,0.003387048,0.21181761,0.000698912,0.01560725,0.11920035,0.003219284,0.024329673,0.333308171,-0.006392663,0.027987665,,,9/24/23 0:00
2/1/17,2/28/17,30,national,11,1400,t, National,National,U.S.,US,All Residential,-1,259099.8906,0.0003478,0.078943615,272113.1645,0.004058188,0.061902194,139.5546443,-0.007622011,0.074745481,143.5451386,-0.000818013,0.05717577,511253.7386,-0.063043389,0.050684669,441302.6411,0.042227654,0.112822948,636585.0863,0.039074912,0.0098079,1615793.889,-0.003174222,-0.109181082,3.390955016,0.309976611,-0.363793852,46.87258913,0,-7,0.981474949,-0.001208925,0.003744554,0.234302987,-0.001347887,0.01598961,0.121167743,0.004775099,-0.031797969,0.388949352,0.006795117,0.032463517,,,9/24/23 0:00
7/1/20,7/31/20,30,national,11,1400,t, National,National,U.S.,US,Townhouse,13,282594.5468,0.022175425,0.074822952,298064.5491,0.021676202,0.103793873,171.4373299,0.022865913,0.069776866,180.5203638,0.025721013,0.10412148,56167.0433,0.28914425,0.116893301,54633.18086,0.112812881,0.198582455,64324.03256,0.094157377,0.149854579,103215.2184,-0.050535711,-0.181180885,1.820801387,-0.746548809,-0.662877734,40.67255141,-8,0,0.989163695,0.004573457,0.003494929,0.273646299,0.036720143,0.032749793,0.097244884,-0.008529504,-0.030601472,0.473945569,0.019662311,0.089892314,,,9/24/23 0:00
2/1/12,2/29/12,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,173871.3669,0.004591192,,186591.5367,0.003766403,,96.49457926,-0.000388185,,104.1055776,0.011418258,,390715.751,0.003479582,,263944.106,0.007132349,,539637.6164,-0.023587502,,2180666.266,-0.008875273,,5.595585887,-0.192004865,,83.12847603,0,,0.962648061,-0.000493497,,0.19248268,-0.004741412,,0.069760134,0.000899569,,0.269970906,0.003352025,,,,9/24/23 0:00
4/1/23,4/30/23,30,national,11,1400,t, National,National,U.S.,US,Single Units Only,-2,401794.8609,-0.000101618,-0.033452296,415927.3277,0.002393337,0.006229491,222.3045566,-0.000315552,-0.050442766,229.1619675,0.005043431,-0.008347748,429445.8762,-0.02002866,-0.203988726,364445.1205,-0.000861317,-0.237440509,472192.0576,0.023479041,-0.236079181,939348.5015,-0.054574586,0.153655953,2.365908568,0.019775424,0.790017789,40.57838521,0,19,0.989590247,0.001611991,-0.036663628,0.297067061,0.014099702,-0.225550165,0.158641385,-0.007856148,0.049472613,0.391704891,0.021795412,-0.098078444,,,9/24/23 0:00
